rxn07688	alpha-Linolenic acid metabolism
rxn01977	Glycolysis / Gluconeogenesis|Pentose phosphate pathway
rxn01975	Pentose phosphate pathway|Glutathione metabolism|Carbon metabolism
rxn01974	Lysine biosynthesis|Biosynthesis of amino acids
rxn01973	Lysine biosynthesis|Biosynthesis of amino acids
rxn01972	Lysine biosynthesis|Biosynthesis of amino acids
rxn01971	Fructose and mannose metabolism
rxn00088	Nicotinate and nicotinamide metabolism
rxn00089	Nicotinate and nicotinamide metabolism
rxn00085	Alanine, aspartate and glutamate metabolism|Nitrogen metabolism|Biosynthesis of amino acids
rxn00086	Glutathione metabolism
rxn00080	Porphyrin and chlorophyll metabolism
rxn00083	Nicotinate and nicotinamide metabolism
rxn07539	Isoflavonoid biosynthesis
rxn07538	Isoflavonoid biosynthesis
rxn07535	Isoflavonoid biosynthesis
rxn07534	Isoflavonoid biosynthesis
rxn07537	Isoflavonoid biosynthesis
rxn07531	Isoflavonoid biosynthesis
rxn07530	Isoflavonoid biosynthesis
rxn07533	Isoflavonoid biosynthesis
rxn07532	Isoflavonoid biosynthesis
rxn04139	Ubiquinone and other terpenoid-quinone biosynthesis
rxn02837	Limonene and pinene degradation
rxn02836	Zeatin biosynthesis
rxn02835	Histidine metabolism|Biosynthesis of amino acids
rxn02834	Histidine metabolism|Biosynthesis of amino acids
rxn04134	Monoterpenoid biosynthesis|Limonene and pinene degradation
rxn02832	Ubiquinone and other terpenoid-quinone biosynthesis
rxn02831	Ubiquinone and other terpenoid-quinone biosynthesis
rxn02830	Lysine degradation
rxn16708	Diterpenoid biosynthesis
rxn03308	Steroid hormone biosynthesis
rxn03306	Steroid hormone biosynthesis
rxn03307	Steroid hormone biosynthesis
rxn03304	Steroid hormone biosynthesis
rxn03305	Steroid hormone biosynthesis
rxn03302	Steroid hormone biosynthesis
rxn03303	Steroid hormone biosynthesis
rxn03300	Steroid hormone biosynthesis
rxn03301	Steroid hormone biosynthesis
rxn00963	Benzoate degradation
rxn00962	Benzoate degradation|Degradation of aromatic compounds
rxn00961	Benzoate degradation
rxn00960	Benzoate degradation|Degradation of aromatic compounds
rxn00967	Ubiquinone and other terpenoid-quinone biosynthesis
rxn00966	Ubiquinone and other terpenoid-quinone biosynthesis
rxn00965	Ubiquinone and other terpenoid-quinone biosynthesis|Benzoate degradation
rxn00964	Benzoate degradation|Aminobenzoate degradation|Degradation of aromatic compounds
rxn00968	Bisphenol degradation
rxn02300	Glucosinolate biosynthesis|2-Oxocarboxylic acid metabolism
rxn02303	Porphyrin and chlorophyll metabolism
rxn02302	Cysteine and methionine metabolism
rxn05465	Fatty acid biosynthesis|Fatty acid metabolism
rxn02304	Porphyrin and chlorophyll metabolism
rxn15618	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn15616	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn15614	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn15943	Glycerophospholipid metabolism
rxn15942	Glycerophospholipid metabolism
rxn15941	Porphyrin and chlorophyll metabolism
rxn15940	Porphyrin and chlorophyll metabolism
rxn15947	Arginine and proline metabolism
rxn15946	Arginine and proline metabolism|beta-Alanine metabolism
rxn15949	Arginine and proline metabolism
rxn15948	Arginine and proline metabolism
rxn01762	Fructose and mannose metabolism
rxn01763	Pentose and glucuronate interconversions
rxn01761	Fructose and mannose metabolism
rxn01767	Flavonoid biosynthesis
rxn01764	Pentose and glucuronate interconversions
rxn01765	Flavonoid biosynthesis
rxn01768	Flavonoid biosynthesis|Isoflavonoid biosynthesis
rxn01769	Flavonoid biosynthesis
rxn05072	Streptomycin biosynthesis|Inositol phosphate metabolism
rxn05070	Sesquiterpenoid and triterpenoid biosynthesis
rxn05071	Sesquiterpenoid and triterpenoid biosynthesis
rxn14099	Steroid hormone biosynthesis
rxn14097	Histidine metabolism
rxn14092	Primary bile acid biosynthesis
rxn14091	Arginine and proline metabolism
rxn11666	Porphyrin and chlorophyll metabolism
rxn11667	Porphyrin and chlorophyll metabolism
rxn11664	Vitamin B6 metabolism
rxn11665	Porphyrin and chlorophyll metabolism
rxn11668	Limonene and pinene degradation
rxn11669	Limonene and pinene degradation
rxn06033	Fatty acid biosynthesis|Fatty acid metabolism
rxn06472	Glutathione metabolism
rxn06475	Glycerolipid metabolism
rxn06474	Glycerolipid metabolism
rxn16498	Carotenoid biosynthesis
rxn16499	Carotenoid biosynthesis
rxn06037	Fatty acid elongation
rxn16496	Carotenoid biosynthesis
rxn16497	Carotenoid biosynthesis
rxn11917	Nicotinate and nicotinamide metabolism
rxn00141	Cysteine and methionine metabolism
rxn00412	Pyrimidine metabolism
rxn00143	Cysteine and methionine metabolism|Biosynthesis of amino acids
rxn00410	Pyrimidine metabolism
rxn00417	D-Glutamine and D-glutamate metabolism
rxn00416	Alanine, aspartate and glutamate metabolism
rxn00147	Pyruvate metabolism|Methane metabolism|Carbon fixation pathways in prokaryotes|Carbon metabolism
rxn00414	Pyrimidine metabolism|Alanine, aspartate and glutamate metabolism
rxn00149	Pyruvate metabolism
rxn00148	Glycolysis / Gluconeogenesis|Purine metabolism|Pyruvate metabolism|Carbon metabolism|Biosynthesis of amino acids
rxn04303	Polyketide sugar unit biosynthesis
rxn04302	Polyketide sugar unit biosynthesis
rxn04301	Polyketide sugar unit biosynthesis
rxn04300	Polyketide sugar unit biosynthesis
rxn04305	Polyketide sugar unit biosynthesis
rxn04308	Terpenoid backbone biosynthesis
rxn03827	Polycyclic aromatic hydrocarbon degradation
rxn03825	Chlorocyclohexane and chlorobenzene degradation
rxn03824	Chlorocyclohexane and chlorobenzene degradation
rxn03823	Chlorocyclohexane and chlorobenzene degradation
rxn03822	Chlorocyclohexane and chlorobenzene degradation
rxn03821	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn03820	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn03829	Polycyclic aromatic hydrocarbon degradation
rxn02008	D-Glutamine and D-glutamate metabolism|Peptidoglycan biosynthesis
rxn15373	Butanoate metabolism
rxn06811	Phosphonate and phosphinate metabolism
rxn06813	Phosphonate and phosphinate metabolism
rxn06812	Phosphonate and phosphinate metabolism
rxn06814	Phosphonate and phosphinate metabolism
rxn02158	Diterpenoid biosynthesis
rxn02159	Histidine metabolism
rxn02154	Nicotinate and nicotinamide metabolism
rxn02155	Nicotinate and nicotinamide metabolism
rxn02156	Isoflavonoid biosynthesis
rxn02157	Diterpenoid biosynthesis
rxn02151	Porphyrin and chlorophyll metabolism
rxn02819	Indole alkaloid biosynthesis
rxn05890	Nitrogen metabolism
rxn05893	Nitrogen metabolism
rxn05894	Nitrogen metabolism
rxn05895	Nitrogen metabolism
rxn05899	Starch and sucrose metabolism
rxn16606	Brassinosteroid biosynthesis
rxn03496	Benzoate degradation
rxn03365	Tryptophan metabolism
rxn16137	Aminobenzoate degradation
rxn16136	Aminobenzoate degradation
rxn16135	Aminobenzoate degradation
rxn16134	Aminobenzoate degradation
rxn16133	Aminobenzoate degradation
rxn16132	Aminobenzoate degradation
rxn16131	Aminobenzoate degradation
rxn16130	Aminobenzoate degradation
rxn03492	Porphyrin and chlorophyll metabolism
rxn16139	Carbon fixation pathways in prokaryotes|Carbon metabolism
rxn16138	Aminobenzoate degradation
rxn03362	Tryptophan metabolism
rxn14156	Glucosinolate biosynthesis|2-Oxocarboxylic acid metabolism
rxn14153	Diterpenoid biosynthesis
rxn14400	Stilbenoid, diarylheptanoid and gingerol biosynthesis
rxn16728	Sesquiterpenoid and triterpenoid biosynthesis
rxn06265	Nicotinate and nicotinamide metabolism
rxn06262	Steroid hormone biosynthesis
rxn06260	Amino sugar and nucleotide sugar metabolism
rxn06261	Steroid hormone biosynthesis
rxn03368	Propanoate metabolism
rxn03499	Primary bile acid biosynthesis
rxn01054	Pyruvate metabolism
rxn01131	Cyanoamino acid metabolism
rxn01130	Propanoate metabolism
rxn16722	Steroid degradation
rxn01137	Purine metabolism
rxn01136	Glyoxylate and dicarboxylate metabolism
rxn01135	Glyoxylate and dicarboxylate metabolism
rxn01134	Starch and sucrose metabolism
rxn00318	Lysine degradation
rxn00314	Lysine degradation
rxn00316	Lysine degradation
rxn00310	Lysine degradation|Tropane, piperidine and pyridine alkaloid biosynthesis
rxn00311	Lysine degradation
rxn00312	Lysine degradation
rxn00313	Lysine biosynthesis|Biosynthesis of amino acids
rxn07339	Ubiquinone and other terpenoid-quinone biosynthesis
rxn07337	Steroid biosynthesis
rxn07336	Steroid biosynthesis
rxn07335	Ubiquinone and other terpenoid-quinone biosynthesis
rxn07334	Ubiquinone and other terpenoid-quinone biosynthesis
rxn07333	Ubiquinone and other terpenoid-quinone biosynthesis
rxn07332	Ubiquinone and other terpenoid-quinone biosynthesis
rxn07331	Ubiquinone and other terpenoid-quinone biosynthesis
rxn12079	Tropane, piperidine and pyridine alkaloid biosynthesis
rxn01958	C5-Branched dibasic acid metabolism
rxn01403	Glutathione metabolism
rxn01957	C5-Branched dibasic acid metabolism
rxn01956	C5-Branched dibasic acid metabolism
rxn01951	Amino sugar and nucleotide sugar metabolism
rxn01406	Cysteine and methionine metabolism|Arginine and proline metabolism|Glutathione metabolism
rxn01953	Amino sugar and nucleotide sugar metabolism
rxn01404	Glutathione metabolism
rxn16727	Sesquiterpenoid and triterpenoid biosynthesis
rxn16724	Sesquiterpenoid and triterpenoid biosynthesis
rxn03140	Peptidoglycan biosynthesis
rxn03141	Peptidoglycan biosynthesis
rxn03142	Chlorocyclohexane and chlorobenzene degradation
rxn03146	Lipopolysaccharide biosynthesis
rxn03147	Purine metabolism
rxn03149	Vitamin B6 metabolism
rxn02815	Phenylpropanoid biosynthesis
rxn02814	Phenylpropanoid biosynthesis
rxn02816	Phenylpropanoid biosynthesis
rxn02811	Valine, leucine and isoleucine biosynthesis|2-Oxocarboxylic acid metabolism
rxn02810	Butanoate metabolism
rxn04118	Isoquinoline alkaloid biosynthesis
rxn04119	Isoquinoline alkaloid biosynthesis
rxn04116	Isoquinoline alkaloid biosynthesis
rxn04117	Isoquinoline alkaloid biosynthesis
rxn04114	Indole alkaloid biosynthesis
rxn04115	Indole alkaloid biosynthesis
rxn04112	Indole alkaloid biosynthesis
rxn04113	Terpenoid backbone biosynthesis
rxn04110	Indole alkaloid biosynthesis
rxn04111	Indole alkaloid biosynthesis
rxn00949	Sulfur metabolism
rxn00948	Sphingolipid metabolism
rxn03366	Tryptophan metabolism
rxn16721	Steroid degradation|Degradation of aromatic compounds
rxn03360	Tryptophan metabolism
rxn03361	Tryptophan metabolism
rxn03490	Polycyclic aromatic hydrocarbon degradation|Degradation of aromatic compounds
rxn03491	Porphyrin and chlorophyll metabolism
rxn00941	Nicotinate and nicotinamide metabolism
rxn00940	Nicotinate and nicotinamide metabolism
rxn00943	Fatty acid elongation|Biosynthesis of unsaturated fatty acids|Fatty acid metabolism
rxn00942	Nicotinate and nicotinamide metabolism
rxn00945	Fatty acid elongation|Fatty acid metabolism
rxn03369	Phosphonate and phosphinate metabolism|Sphingolipid metabolism
rxn00947	Fatty acid biosynthesis|Fatty acid degradation|Fatty acid metabolism
rxn00946	Fatty acid degradation|Fatty acid metabolism
rxn02367	Tyrosine metabolism
rxn02366	Tyrosine metabolism|Degradation of aromatic compounds
rxn02365	Tyrosine metabolism
rxn02364	Tyrosine metabolism
rxn02363	Tyrosine metabolism
rxn02360	Arginine and proline metabolism
rxn02369	Benzoate degradation|Degradation of aromatic compounds
rxn15631	Tyrosine metabolism
rxn15635	Biosynthesis of type II polyketide products
rxn15634	Biosynthesis of type II polyketide products
rxn15639	Tropane, piperidine and pyridine alkaloid biosynthesis
rxn16417	Sesquiterpenoid and triterpenoid biosynthesis
rxn16418	Sesquiterpenoid and triterpenoid biosynthesis
rxn04758	Carotenoid biosynthesis
rxn04759	Carotenoid biosynthesis
rxn04750	Phenylalanine metabolism|Caprolactam degradation
rxn04751	Phenylalanine metabolism|Caprolactam degradation
rxn04752	Caprolactam degradation
rxn04753	Caprolactam degradation|Degradation of aromatic compounds
rxn04754	Caprolactam degradation
rxn04755	Carotenoid biosynthesis
rxn04756	Carotenoid biosynthesis
rxn04757	Carotenoid biosynthesis
rxn15969	Bisphenol degradation
rxn15968	Bisphenol degradation
rxn15963	Methane metabolism|Carbon metabolism
rxn15962	Methane metabolism|Carbon metabolism
rxn15964	Methane metabolism
rxn15967	Bisphenol degradation
rxn11609	Glycerolipid metabolism
rxn11600	Ascorbate and aldarate metabolism
rxn14219	Peptidoglycan biosynthesis
rxn14211	Betalain biosynthesis
rxn14212	Primary bile acid biosynthesis
rxn14214	Steroid hormone biosynthesis
rxn14215	Sesquiterpenoid and triterpenoid biosynthesis
rxn14217	Benzoxazinoid biosynthesis
rxn06455	Porphyrin and chlorophyll metabolism
rxn06454	Porphyrin and chlorophyll metabolism
rxn06456	Porphyrin and chlorophyll metabolism
rxn00439	Thiamine metabolism
rxn00438	Thiamine metabolism
rxn00430	Methane metabolism
rxn00433	Glycine, serine and threonine metabolism
rxn00432	Methane metabolism|Carbon metabolism
rxn00435	Chloroalkane and chloroalkene degradation|Methane metabolism|Carbon metabolism
rxn00437	Thiamine metabolism
rxn00436	Thiamine metabolism
rxn00127	Cysteine and methionine metabolism|Arginine and proline metabolism
rxn00126	Cysteine and methionine metabolism|Biosynthesis of amino acids
rxn00124	Vitamin B6 metabolism
rxn00123	Vitamin B6 metabolism
rxn00122	Riboflavin metabolism
rxn00121	Riboflavin metabolism
rxn00120	Pyrimidine metabolism
rxn04321	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn04323	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn04322	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn04325	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn04324	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn04327	Sesquiterpenoid and triterpenoid biosynthesis
rxn04326	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn16303	Cutin, suberine and wax biosynthesis
rxn02887	Toluene degradation|Degradation of aromatic compounds
rxn02885	Tyrosine metabolism|Degradation of aromatic compounds
rxn06890	Chloroalkane and chloroalkene degradation
rxn06893	Chlorocyclohexane and chlorobenzene degradation
rxn07478	Toluene degradation
rxn07479	Aminobenzoate degradation
rxn07470	Carotenoid biosynthesis
rxn07471	Carotenoid biosynthesis
rxn07472	Polycyclic aromatic hydrocarbon degradation
rxn07473	Amino sugar and nucleotide sugar metabolism
rxn07474	Amino sugar and nucleotide sugar metabolism
rxn07475	Amino sugar and nucleotide sugar metabolism
rxn07476	Amino sugar and nucleotide sugar metabolism
rxn15354	Fructose and mannose metabolism
rxn03809	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn03808	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn06879	Starch and sucrose metabolism|Amino sugar and nucleotide sugar metabolism
rxn03805	Streptomycin biosynthesis
rxn03804	Streptomycin biosynthesis
rxn06874	Nitrogen metabolism
rxn03801	Chlorocyclohexane and chlorobenzene degradation
rxn03800	Chlorocyclohexane and chlorobenzene degradation
rxn02173	Galactose metabolism
rxn02170	Lysine degradation
rxn02171	Butanoate metabolism|Carbon fixation pathways in prokaryotes|Carbon metabolism
rxn02176	Pantothenate and CoA biosynthesis
rxn02177	Biosynthesis of siderophore group nonribosomal peptides
rxn02174	Galactose metabolism
rxn02175	Pantothenate and CoA biosynthesis
rxn02178	Glyoxylate and dicarboxylate metabolism
rxn08433	Fatty acid biosynthesis
rxn08434	Fatty acid biosynthesis
rxn08438	Fatty acid biosynthesis
rxn01353	Purine metabolism
rxn01352	Purine metabolism
rxn01351	Purine metabolism
rxn03779	Chlorocyclohexane and chlorobenzene degradation
rxn01350	Sulfur metabolism
rxn03773	DDT degradation
rxn03772	DDT degradation
rxn03771	DDT degradation
rxn03770	DDT degradation
rxn03777	DDT degradation
rxn03776	DDT degradation
rxn03775	DDT degradation
rxn03774	DDT degradation
rxn01355	Valine, leucine and isoleucine degradation|Glyoxylate and dicarboxylate metabolism|Propanoate metabolism|Carbon fixation pathways in prokaryotes|Carbon metabolism
rxn15089	Fructose and mannose metabolism
rxn04923	Metabolism of xenobiotics by cytochrome P450
rxn04922	Metabolism of xenobiotics by cytochrome P450
rxn04921	Metabolism of xenobiotics by cytochrome P450
rxn04920	Metabolism of xenobiotics by cytochrome P450
rxn04927	Metabolism of xenobiotics by cytochrome P450
rxn04926	Metabolism of xenobiotics by cytochrome P450
rxn04925	Linoleic acid metabolism
rxn04924	Linoleic acid metabolism
rxn04928	Pentose and glucuronate interconversions|Ascorbate and aldarate metabolism
rxn03285	Primary bile acid biosynthesis
rxn12823	Propanoate metabolism|C5-Branched dibasic acid metabolism
rxn12822	Glyoxylate and dicarboxylate metabolism|Nitrogen metabolism
rxn03284	Primary bile acid biosynthesis
rxn16119	Biosynthesis of type II polyketide backbone
rxn16118	Biosynthesis of type II polyketide backbone
rxn16115	Arginine and proline metabolism
rxn16114	Tyrosine metabolism|Phenylalanine, tyrosine and tryptophan biosynthesis
rxn16117	Arginine and proline metabolism
rxn16116	Arginine and proline metabolism
rxn16111	Terpenoid backbone biosynthesis
rxn16110	Terpenoid backbone biosynthesis
rxn16112	Benzoate degradation|Degradation of aromatic compounds
rxn03281	Steroid biosynthesis
rxn03280	Porphyrin and chlorophyll metabolism
rxn04699	Bisphenol degradation
rxn04698	Bisphenol degradation
rxn14177	Steroid hormone biosynthesis
rxn14176	Steroid hormone biosynthesis
rxn14170	Porphyrin and chlorophyll metabolism
rxn14172	Glucosinolate biosynthesis|2-Oxocarboxylic acid metabolism
rxn04691	Bisphenol degradation
rxn04690	Bisphenol degradation
rxn04693	Bisphenol degradation
rxn04692	Bisphenol degradation
rxn04695	Bisphenol degradation
rxn14178	Propanoate metabolism
rxn04697	Bisphenol degradation
rxn04696	Bisphenol degradation
rxn06205	Purine metabolism
rxn06201	Fructose and mannose metabolism|Amino sugar and nucleotide sugar metabolism
rxn06202	Amino sugar and nucleotide sugar metabolism
rxn00199	Citrate cycle (TCA cycle)|2-Oxocarboxylic acid metabolism
rxn16061	Tetracycline biosynthesis|Biosynthesis of type II polyketide products
rxn16069	Polycyclic aromatic hydrocarbon degradation
rxn16068	Polycyclic aromatic hydrocarbon degradation
rxn00332	Glyoxylate and dicarboxylate metabolism
rxn00333	Glyoxylate and dicarboxylate metabolism
rxn00330	Pyruvate metabolism|Glyoxylate and dicarboxylate metabolism|Carbon metabolism
rxn00331	Glyoxylate and dicarboxylate metabolism|Methane metabolism|Carbon fixation pathways in prokaryotes|Carbon metabolism
rxn00336	Glyoxylate and dicarboxylate metabolism|Carbon metabolism
rxn00337	Glycine, serine and threonine metabolism|Cysteine and methionine metabolism|Lysine biosynthesis|2-Oxocarboxylic acid metabolism|Biosynthesis of amino acids
rxn00334	Glyoxylate and dicarboxylate metabolism
rxn00338	Nicotinate and nicotinamide metabolism
rxn07910	Fluorobenzoate degradation
rxn07315	Steroid biosynthesis
rxn07314	Steroid biosynthesis
rxn07317	Steroid biosynthesis
rxn07640	Carotenoid biosynthesis
rxn07647	Carotenoid biosynthesis
rxn07646	Carotenoid biosynthesis
rxn07645	Styrene degradation
rxn07644	Styrene degradation
rxn07649	alpha-Linolenic acid metabolism
rxn07648	Carotenoid biosynthesis
rxn07319	Steroid biosynthesis
rxn07318	Steroid biosynthesis
rxn01421	Tryptophan metabolism
rxn01420	2-Oxocarboxylic acid metabolism
rxn01423	Lysine biosynthesis|Lysine degradation|2-Oxocarboxylic acid metabolism|Biosynthesis of amino acids
rxn01422	Tryptophan metabolism
rxn01425	Phenylpropanoid biosynthesis
rxn01427	Phenylpropanoid biosynthesis
rxn01426	Phenylalanine metabolism|Phenylpropanoid biosynthesis|Flavonoid biosynthesis|Stilbenoid, diarylheptanoid and gingerol biosynthesis
rxn01429	Phenylpropanoid biosynthesis|Flavonoid biosynthesis|Stilbenoid, diarylheptanoid and gingerol biosynthesis
rxn00598	Phenylalanine metabolism|Benzoate degradation
rxn00599	Glycine, serine and threonine metabolism|Porphyrin and chlorophyll metabolism
rxn00594	Aminobenzoate degradation
rxn00595	Aminobenzoate degradation
rxn00592	Benzoate degradation|Aminobenzoate degradation
rxn00593	Benzoate degradation
rxn06994	Monoterpenoid biosynthesis
rxn03167	Folate biosynthesis
rxn03164	Lysine biosynthesis|Peptidoglycan biosynthesis
rxn03165	Flavone and flavonol biosynthesis
rxn06992	Isoquinoline alkaloid biosynthesis
rxn06993	Isoquinoline alkaloid biosynthesis
rxn03168	Folate biosynthesis
rxn04174	Diterpenoid biosynthesis
rxn04175	Diterpenoid biosynthesis
rxn04176	Diterpenoid biosynthesis
rxn04177	Diterpenoid biosynthesis
rxn04170	Diterpenoid biosynthesis
rxn04171	Diterpenoid biosynthesis
rxn04178	Diterpenoid biosynthesis
rxn04179	Diterpenoid biosynthesis
rxn12107	Phenylalanine metabolism
rxn12102	Isoquinoline alkaloid biosynthesis
rxn12103	Isoquinoline alkaloid biosynthesis
rxn12100	Isoquinoline alkaloid biosynthesis
rxn12101	Isoquinoline alkaloid biosynthesis
rxn03342	Tyrosine metabolism
rxn03343	Tyrosine metabolism
rxn03340	Tyrosine metabolism
rxn03341	Tyrosine metabolism
rxn03346	Tyrosine metabolism
rxn03344	Tyrosine metabolism
rxn03345	Tyrosine metabolism
rxn00929	Arginine and proline metabolism|Biosynthesis of amino acids
rxn00928	Arginine and proline metabolism
rxn00927	Purine metabolism
rxn00926	Purine metabolism
rxn00921	Aminobenzoate degradation|Degradation of aromatic compounds
rxn00920	Purine metabolism
rxn02697	Diterpenoid biosynthesis
rxn02696	Starch and sucrose metabolism
rxn02695	Starch and sucrose metabolism
rxn02692	Sesquiterpenoid and triterpenoid biosynthesis
rxn02690	Aminobenzoate degradation
rxn02699	Diterpenoid biosynthesis
rxn02698	Diterpenoid biosynthesis
rxn02439	Fructose and mannose metabolism|Amino sugar and nucleotide sugar metabolism
rxn02438	Fructose and mannose metabolism|Amino sugar and nucleotide sugar metabolism
rxn02348	Caprolactam degradation
rxn02433	Amino sugar and nucleotide sugar metabolism
rxn02432	Amino sugar and nucleotide sugar metabolism
rxn02431	Methane metabolism|Carbon metabolism
rxn02430	Folate biosynthesis
rxn02341	Pantothenate and CoA biosynthesis
rxn02435	Inositol phosphate metabolism
rxn02342	Glycolysis / Gluconeogenesis|Citrate cycle (TCA cycle)|Pyruvate metabolism
rxn16707	Diterpenoid biosynthesis
rxn06149	Carbon fixation pathways in prokaryotes
rxn06148	Fatty acid degradation
rxn16700	Steroid degradation
rxn16701	Steroid degradation
rxn06141	Glycerophospholipid metabolism
rxn09944	Xylene degradation|Propanoate metabolism|Degradation of aromatic compounds
rxn04778	Atrazine degradation
rxn04779	Atrazine degradation
rxn04776	Atrazine degradation
rxn04777	Atrazine degradation
rxn04772	Carotenoid biosynthesis
rxn04771	Carotenoid biosynthesis
rxn16308	Cutin, suberine and wax biosynthesis
rxn16309	Cutin, suberine and wax biosynthesis
rxn15907	Ubiquinone and other terpenoid-quinone biosynthesis
rxn15906	Glycerophospholipid metabolism
rxn15905	Glycerophospholipid metabolism
rxn15904	Glycerophospholipid metabolism
rxn15903	Glycerophospholipid metabolism
rxn15902	Glycerophospholipid metabolism
rxn15901	Porphyrin and chlorophyll metabolism
rxn15900	Porphyrin and chlorophyll metabolism
rxn11620	Carotenoid biosynthesis
rxn11627	Steroid hormone biosynthesis
rxn11625	Carotenoid biosynthesis
rxn11628	Steroid hormone biosynthesis
rxn14238	Steroid hormone biosynthesis
rxn14239	Diterpenoid biosynthesis
rxn14236	Primary bile acid biosynthesis
rxn14237	Glucosinolate biosynthesis|2-Oxocarboxylic acid metabolism
rxn14235	Betalain biosynthesis
rxn14233	Sesquiterpenoid and triterpenoid biosynthesis
rxn06437	Aminoacyl-tRNA biosynthesis
rxn06436	Aminoacyl-tRNA biosynthesis
rxn06435	Aminoacyl-tRNA biosynthesis
rxn06434	Aminoacyl-tRNA biosynthesis
rxn06433	Aminoacyl-tRNA biosynthesis
rxn06432	Aminoacyl-tRNA biosynthesis
rxn06439	Aminoacyl-tRNA biosynthesis
rxn06438	Aminoacyl-tRNA biosynthesis
rxn11954	Steroid hormone biosynthesis
rxn11955	Lysine degradation
rxn11956	Steroid hormone biosynthesis
rxn00109	Nitrogen metabolism
rxn00108	Pyrimidine metabolism
rxn00459	Glycolysis / Gluconeogenesis|Methane metabolism|Carbon metabolism|Biosynthesis of amino acids
rxn11953	Nicotinate and nicotinamide metabolism
rxn00105	Nicotinate and nicotinamide metabolism
rxn00456	Cysteine and methionine metabolism
rxn00107	Pyrimidine metabolism
rxn11958	Steroid hormone biosynthesis
rxn00452	Cysteine and methionine metabolism
rxn00103	Methane metabolism|Carbon fixation pathways in prokaryotes|Carbon metabolism
rxn00450	Cysteine and methionine metabolism
rxn04349	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn04348	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn04347	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn04346	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn04345	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn04340	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn15856	Butirosin and neomycin biosynthesis
rxn01858	Purine metabolism
rxn01859	Purine metabolism
rxn10534	Aminoacyl-tRNA biosynthesis
rxn01850	Monoterpenoid biosynthesis
rxn01851	Arginine and proline metabolism|beta-Alanine metabolism
rxn01857	Pentose and glucuronate interconversions
rxn07100	Ether lipid metabolism
rxn07101	Limonene and pinene degradation
rxn07102	Limonene and pinene degradation
rxn07103	Limonene and pinene degradation|Degradation of aromatic compounds
rxn07104	Limonene and pinene degradation
rxn07105	Limonene and pinene degradation
rxn07106	Limonene and pinene degradation
rxn07107	Limonene and pinene degradation
rxn07108	Sphingolipid metabolism
rxn07109	Sphingolipid metabolism
rxn07454	Cyanoamino acid metabolism|Styrene degradation
rxn07455	Fatty acid biosynthesis
rxn07450	Cysteine and methionine metabolism
rxn16024	Polycyclic aromatic hydrocarbon degradation
rxn06854	Sphingolipid metabolism
rxn06851	Vitamin B6 metabolism
rxn06850	Glycerolipid metabolism
rxn05817	Purine metabolism
rxn06858	Butanoate metabolism
rxn16027	Polycyclic aromatic hydrocarbon degradation
rxn07900	Fluorobenzoate degradation|Degradation of aromatic compounds
rxn07901	Fluorobenzoate degradation|Degradation of aromatic compounds
rxn05930	Amino sugar and nucleotide sugar metabolism
rxn00305	Glycolysis / Gluconeogenesis|Citrate cycle (TCA cycle)|Pyruvate metabolism
rxn08459	Riboflavin metabolism
rxn16612	Lipopolysaccharide biosynthesis
rxn07903	Fluorobenzoate degradation
rxn16613	Lipopolysaccharide biosynthesis
rxn07904	Fluorobenzoate degradation
rxn07905	Fluorobenzoate degradation
rxn16611	Lipopolysaccharide biosynthesis
rxn07906	Fluorobenzoate degradation
rxn07907	Fluorobenzoate degradation
rxn16617	Lysine biosynthesis|2-Oxocarboxylic acid metabolism|Biosynthesis of amino acids
rxn07650	alpha-Linolenic acid metabolism
rxn16614	Lipopolysaccharide biosynthesis
rxn07303	Brassinosteroid biosynthesis
rxn07653	alpha-Linolenic acid metabolism
rxn07654	alpha-Linolenic acid metabolism
rxn07655	alpha-Linolenic acid metabolism
rxn03751	Fluorobenzoate degradation
rxn03750	Styrene degradation
rxn03753	Ethylbenzene degradation|Degradation of aromatic compounds
rxn03752	Ethylbenzene degradation|Degradation of aromatic compounds
rxn03755	Ubiquinone and other terpenoid-quinone biosynthesis
rxn07304	Brassinosteroid biosynthesis
rxn03756	Tetracycline biosynthesis|Biosynthesis of type II polyketide products
rxn16685	Terpenoid backbone biosynthesis
rxn03758	Tetracycline biosynthesis|Biosynthesis of type II polyketide products
rxn16687	Terpenoid backbone biosynthesis
